Source,Destination,Valeur
P05106,P22681,0
P22681,P05106,0
P05106,P36873,0.305725116872361
P36873,P05106,0.305725116872361
P05106,P62136,0.305725116872361
P62136,P05106,0.305725116872361
P05106,P0CG48,0.305725116872361
P0CG48,P05106,0.305725116872361
P05106,P08123,0.1051600884334792
P08123,P05106,0.1051600884334792
P05106,Q9P2M7,0.244207078953146
Q9P2M7,P05106,0.244207078953146
P05106,P06756,0
P06756,P05106,0
P05106,P61586,0.244207078953146
P61586,P05106,0.244207078953146
P05106,Q9GZN2,0.1051600884334792
Q9GZN2,P05106,0.1051600884334792
P05106,P24863,0.1051600884334792
P24863,P05106,0.1051600884334792
P05106,P67809,0.1051600884334792
P67809,P05106,0.1051600884334792
P05106,P36897,0.305725116872361
P36897,P05106,0.305725116872361
P05106,Q9UPN9,0
Q9UPN9,P05106,0
P05106,P28482,0.1051600884334792
P28482,P05106,0.1051600884334792
P05106,P09874,0
P09874,P05106,0
P05106,P18084,0
P18084,P05106,0
P05106,P49336,0.1051600884334792
P49336,P05106,0.1051600884334792
P05106,Q9NS15,0
Q9NS15,P05106,0
P05106,Q9UN42,0
Q9UN42,P05106,0
P05106,P12757,0
P12757,P05106,0
P05106,Q15329,0.1051600884334792
Q15329,P05106,0.1051600884334792
P05106,P05556,0
P05556,P05106,0
P05106,P18564,0
P18564,P05106,0
P05106,P08047,0.1051600884334792
P08047,P05106,0.1051600884334792
P05106,Q16254,0.1051600884334792
Q16254,P05106,0.1051600884334792
P05106,P05121,0.1051600884334792
P05121,P05106,0.1051600884334792
P05106,Q13145,0.305725116872361
Q13145,P05106,0.305725116872361
P05106,P61077,0
P61077,P05106,0
P05106,Q9Y624,0.244207078953146
Q9Y624,P05106,0.244207078953146
P05106,P62987,0.305725116872361
P62987,P05106,0.305725116872361
P05106,P12755,0
P12755,P05106,0
P05106,Q8TEW0,0.244207078953146
Q8TEW0,P05106,0.244207078953146
P05106,Q15843,0
Q15843,P05106,0
P05106,Q14767,0
Q14767,P05106,0
P05106,Q96PU5,0.305725116872361
Q96PU5,P05106,0.305725116872361
P05106,P26012,0
P26012,P05106,0
P05106,P62979,0.305725116872361
P62979,P05106,0.305725116872361
P05106,Q15796,0.305725116872361
Q15796,P05106,0.305725116872361
P05106,Q9Y3F4,0.305725116872361
Q9Y3F4,P05106,0.305725116872361
P05106,P53708,0
P53708,P05106,0
P05106,P0CG47,0.305725116872361
P0CG47,P05106,0.305725116872361
P05106,P61081,0
P61081,P05106,0
P05106,Q05513,0.244207078953146
Q05513,P05106,0.244207078953146
P05106,Q9GZV5,0.1051600884334792
Q9GZV5,P05106,0.1051600884334792
P05106,P42772,0.1051600884334792
P42772,P05106,0.1051600884334792
P05106,Q93008,0
Q93008,P05106,0
P05106,P37173,0.305725116872361
P37173,P05106,0.305725116872361
P05106,P10600,0
P10600,P05106,0
P05106,Q9NYA4,0.305725116872361
Q9NYA4,P05106,0.305725116872361
P05106,Q14186,0.1051600884334792
Q14186,P05106,0.1051600884334792
P05106,Q6ZNA4,0.1051600884334792
Q6ZNA4,P05106,0.1051600884334792
P05106,P35813,0
P35813,P05106,0
P05106,Q14188,0.1051600884334792
Q14188,P05106,0.1051600884334792
P05106,Q9UNE7,0.305725116872361
Q9UNE7,P05106,0.305725116872361
P05106,Q13547,0.1051600884334792
Q13547,P05106,0.1051600884334792
P05106,P17275,0.1051600884334792
P17275,P05106,0.1051600884334792
P05106,P50750,0.1051600884334792
P50750,P05106,0.1051600884334792
P05106,P28749,0.1051600884334792
P28749,P05106,0.1051600884334792
P05106,Q13485,0.1051600884334792
Q13485,P05106,0.1051600884334792
P05106,Q09472,0.1051600884334792
Q09472,P05106,0.1051600884334792
Q9NYA4,Q9Y5K5,0.305725116872361
Q9Y5K5,Q9NYA4,0.305725116872361
Q9NYA4,Q9Y618,0.2963850906182176
Q9Y618,Q9NYA4,0.2963850906182176
Q9NYA4,Q9Y4E8,0.305725116872361
Q9Y4E8,Q9NYA4,0.305725116872361
Q9NYA4,Q9P2M7,0.244207078953146
Q9P2M7,Q9NYA4,0.244207078953146
Q9NYA4,Q9UPN9,0.2963850906182176
Q9UPN9,Q9NYA4,0.2963850906182176
Q9NYA4,Q9UN42,0.2963850906182176
Q9UN42,Q9NYA4,0.2963850906182176
Q9NYA4,Q9Y624,0.244207078953146
Q9Y624,Q9NYA4,0.244207078953146
Q9NYA4,Q9Y3F4,0.305725116872361
Q9Y3F4,Q9NYA4,0.305725116872361
Q9NYA4,Q9UNE7,0.305725116872361
Q9UNE7,Q9NYA4,0.305725116872361
Q14186,Q15583,0.2609127724559987
Q15583,Q14186,0.2609127724559987
Q14186,Q9Y5K5,0.1051600884334792
Q9Y5K5,Q14186,0.1051600884334792
Q14186,Q9HCE7,0.1051600884334792
Q9HCE7,Q14186,0.1051600884334792
Q14186,Q9Y618,0.2609127724559987
Q9Y618,Q14186,0.2609127724559987
Q14186,Q9HAU4,0.2609127724559987
Q9HAU4,Q14186,0.2609127724559987
Q14186,Q8N2S1,0.1051600884334792
Q8N2S1,Q14186,0.1051600884334792
Q14186,Q9NPB6,0
Q9NPB6,Q14186,0
Q14186,Q969W9,0.1051600884334792
Q969W9,Q14186,0.1051600884334792
Q14186,Q6ZSZ5,0
Q6ZSZ5,Q14186,0
Q14186,Q9Y4E8,0.1051600884334792
Q9Y4E8,Q14186,0.1051600884334792
Q14186,Q14766,0.1051600884334792
Q14766,Q14186,0.1051600884334792
Q14186,Q9P2M7,0
Q9P2M7,Q14186,0
Q14186,Q9GZN2,0.2609127724559987
Q9GZN2,Q14186,0.2609127724559987
Q14186,Q9UPN9,0.2609127724559987
Q9UPN9,Q14186,0.2609127724559987
Q14186,Q9NS15,0.1051600884334792
Q9NS15,Q14186,0.1051600884334792
Q14186,Q9UN42,0.2609127724559987
Q9UN42,Q14186,0.2609127724559987
Q14186,Q15329,0
Q15329,Q14186,0
Q14186,Q16254,0
Q16254,Q14186,0
Q14186,Q9Y624,0
Q9Y624,Q14186,0
Q14186,Q8TEW0,0
Q8TEW0,Q14186,0
Q14186,Q15843,0.1051600884334792
Q15843,Q14186,0.1051600884334792
Q14186,Q14767,0.1051600884334792
Q14767,Q14186,0.1051600884334792
Q14186,Q96PU5,0.2609127724559987
Q96PU5,Q14186,0.2609127724559987
Q14186,Q15796,0.2609127724559987
Q15796,Q14186,0.2609127724559987
Q14186,Q9Y3F4,0.1051600884334792
Q9Y3F4,Q14186,0.1051600884334792
Q14186,Q9GZV5,0.2609127724559987
Q9GZV5,Q14186,0.2609127724559987
Q14186,Q93008,0.2609127724559987
Q93008,Q14186,0.2609127724559987
Q14186,Q9NYA4,0.1051600884334792
Q9NYA4,Q14186,0.1051600884334792
Q14186,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q14186,0.2609127724559987
Q14186,Q14188,0
Q14188,Q14186,0
Q14186,Q9UNE7,0.1051600884334792
Q9UNE7,Q14186,0.1051600884334792
Q6ZNA4,Q9Y5K5,0.2963850906182176
Q9Y5K5,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q9HCE7,0.2963850906182176
Q9HCE7,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q9Y618,0.2609127724559987
Q9Y618,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q9HAU4,0.2963850906182176
Q9HAU4,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q8N2S1,0.1051600884334792
Q8N2S1,Q6ZNA4,0.1051600884334792
Q6ZNA4,Q9NPB6,0
Q9NPB6,Q6ZNA4,0
Q6ZNA4,Q969W9,0.2963850906182176
Q969W9,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q6ZSZ5,0
Q6ZSZ5,Q6ZNA4,0
Q6ZNA4,Q9Y4E8,0.2963850906182176
Q9Y4E8,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q9P2M7,0
Q9P2M7,Q6ZNA4,0
Q6ZNA4,Q9GZN2,0.2609127724559987
Q9GZN2,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q9UPN9,0.2609127724559987
Q9UPN9,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q9NS15,0.1051600884334792
Q9NS15,Q6ZNA4,0.1051600884334792
Q6ZNA4,Q9UN42,0.2609127724559987
Q9UN42,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q9Y624,0
Q9Y624,Q6ZNA4,0
Q6ZNA4,Q8TEW0,0
Q8TEW0,Q6ZNA4,0
Q6ZNA4,Q96PU5,0.2963850906182176
Q96PU5,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q9Y3F4,0.2963850906182176
Q9Y3F4,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q9GZV5,0.2609127724559987
Q9GZV5,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q93008,0.2609127724559987
Q93008,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q9NYA4,0.2963850906182176
Q9NYA4,Q6ZNA4,0.2963850906182176
Q6ZNA4,Q9UNE7,0.2963850906182176
Q9UNE7,Q6ZNA4,0.2963850906182176
P35813,Q15583,0.2609127724559987
Q15583,P35813,0.2609127724559987
P35813,Q9Y5K5,0.2963850906182176
Q9Y5K5,P35813,0.2963850906182176
P35813,Q9HCE7,0.2963850906182176
Q9HCE7,P35813,0.2963850906182176
P35813,P84022,0.2963850906182176
P84022,P35813,0.2963850906182176
P35813,Q9Y618,0
Q9Y618,P35813,0
P35813,Q03167,0
Q03167,P35813,0
P35813,Q9HAU4,0.2963850906182176
Q9HAU4,P35813,0.2963850906182176
P35813,P62942,0
P62942,P35813,0
P35813,Q8N2S1,0
Q8N2S1,P35813,0
P35813,Q9NPB6,0
Q9NPB6,P35813,0
P35813,Q969W9,0.2963850906182176
Q969W9,P35813,0.2963850906182176
P35813,Q6ZSZ5,0
Q6ZSZ5,P35813,0
P35813,Q9Y4E8,0.2963850906182176
Q9Y4E8,P35813,0.2963850906182176
P35813,P62140,0.2963850906182176
P62140,P35813,0.2963850906182176
P35813,Q14766,0
Q14766,P35813,0
P35813,Q13573,0
Q13573,P35813,0
P35813,P51668,0
P51668,P35813,0
P35813,P61812,0
P61812,P35813,0
P35813,P36873,0.2963850906182176
P36873,P35813,0.2963850906182176
P35813,P62136,0.2963850906182176
P62136,P35813,0.2963850906182176
P35813,Q9P2M7,0
Q9P2M7,P35813,0
P35813,P61586,0
P61586,P35813,0
P35813,Q9GZN2,0.2609127724559987
Q9GZN2,P35813,0.2609127724559987
P35813,P67809,0.2609127724559987
P67809,P35813,0.2609127724559987
P35813,P36897,0.2963850906182176
P36897,P35813,0.2963850906182176
P35813,Q9UPN9,0
Q9UPN9,P35813,0
P35813,P49336,0.2609127724559987
P49336,P35813,0.2609127724559987
P35813,Q9NS15,0
Q9NS15,P35813,0
P35813,Q9UN42,0
Q9UN42,P35813,0
P35813,Q15329,0.2609127724559987
Q15329,P35813,0.2609127724559987
P35813,Q16254,0.2609127724559987
Q16254,P35813,0.2609127724559987
P35813,Q13145,0.2963850906182176
Q13145,P35813,0.2963850906182176
P35813,P61077,0
P61077,P35813,0
P35813,Q9Y624,0
Q9Y624,P35813,0
P35813,P62987,0.2963850906182176
P62987,P35813,0.2963850906182176
P35813,Q8TEW0,0
Q8TEW0,P35813,0
P35813,Q15843,0
Q15843,P35813,0
P35813,Q14767,0
Q14767,P35813,0
P35813,Q96PU5,0.2963850906182176
Q96PU5,P35813,0.2963850906182176
P35813,P62979,0.2963850906182176
P62979,P35813,0.2963850906182176
P35813,Q15796,0.2963850906182176
Q15796,P35813,0.2963850906182176
P35813,Q9Y3F4,0.2963850906182176
Q9Y3F4,P35813,0.2963850906182176
P35813,P53708,0
P53708,P35813,0
P35813,P61081,0
P61081,P35813,0
P35813,Q05513,0
Q05513,P35813,0
P35813,Q9GZV5,0.2609127724559987
Q9GZV5,P35813,0.2609127724559987
P35813,P42772,0.2609127724559987
P42772,P35813,0.2609127724559987
P35813,Q93008,0
Q93008,P35813,0
P35813,P37173,0.2963850906182176
P37173,P35813,0.2963850906182176
P35813,Q9NYA4,0.2963850906182176
Q9NYA4,P35813,0.2963850906182176
P35813,Q14186,0.2609127724559987
Q14186,P35813,0.2609127724559987
P35813,Q6ZNA4,0.2609127724559987
Q6ZNA4,P35813,0.2609127724559987
P35813,Q14188,0.2609127724559987
Q14188,P35813,0.2609127724559987
P35813,Q9UNE7,0.2963850906182176
Q9UNE7,P35813,0.2963850906182176
P35813,Q13547,0.2609127724559987
Q13547,P35813,0.2609127724559987
P35813,P50750,0.2609127724559987
P50750,P35813,0.2609127724559987
P35813,Q13485,0.2609127724559987
Q13485,P35813,0.2609127724559987
P35813,Q09472,0.2609127724559987
Q09472,P35813,0.2609127724559987
O15105,Q15583,0.2963850906182176
Q15583,O15105,0.2963850906182176
O15105,Q9Y5K5,0.305725116872361
Q9Y5K5,O15105,0.305725116872361
O15105,Q9HCE7,0.305725116872361
Q9HCE7,O15105,0.305725116872361
O15105,O60583,0.2609127724559987
O60583,O15105,0.2609127724559987
O15105,P84022,0.305725116872361
P84022,O15105,0.305725116872361
O15105,Q9Y618,0.2963850906182176
Q9Y618,O15105,0.2963850906182176
O15105,Q03167,0.305725116872361
Q03167,O15105,0.305725116872361
O15105,Q9HAU4,0.305725116872361
Q9HAU4,O15105,0.305725116872361
O15105,P62942,0.305725116872361
P62942,O15105,0.305725116872361
O15105,Q8N2S1,0.305725116872361
Q8N2S1,O15105,0.305725116872361
O15105,Q9NPB6,0.244207078953146
Q9NPB6,O15105,0.244207078953146
O15105,Q969W9,0.305725116872361
Q969W9,O15105,0.305725116872361
O15105,Q6ZSZ5,0.244207078953146
Q6ZSZ5,O15105,0.244207078953146
O15105,Q9Y4E8,0.305725116872361
Q9Y4E8,O15105,0.305725116872361
O15105,P27361,0.2963850906182176
P27361,O15105,0.2963850906182176
O15105,P62140,0.305725116872361
P62140,O15105,0.305725116872361
O15105,O75909,0.2609127724559987
O75909,O15105,0.2609127724559987
O15105,Q14766,0.305725116872361
Q14766,O15105,0.305725116872361
O15105,P09958,0.2609127724559987
P09958,O15105,0.2609127724559987
O15105,Q13573,0.2963850906182176
Q13573,O15105,0.2963850906182176
O15105,P51668,0.2963850906182176
P51668,O15105,0.2963850906182176
O15105,P61812,0.305725116872361
P61812,O15105,0.305725116872361
O15105,P22681,0.305725116872361
P22681,O15105,0.305725116872361
O15105,P36873,0.305725116872361
P36873,O15105,0.305725116872361
O15105,P62136,0.305725116872361
P62136,O15105,0.305725116872361
O15105,P0CG48,0.305725116872361
P0CG48,O15105,0.305725116872361
O15105,P08123,0.2609127724559987
P08123,O15105,0.2609127724559987
O15105,Q9P2M7,0.244207078953146
Q9P2M7,O15105,0.244207078953146
O15105,P06756,0.305725116872361
P06756,O15105,0.305725116872361
O15105,P61586,0.244207078953146
P61586,O15105,0.244207078953146
O15105,Q9GZN2,0.2963850906182176
Q9GZN2,O15105,0.2963850906182176
O15105,P24863,0.2609127724559987
P24863,O15105,0.2609127724559987
O15105,P67809,0.2609127724559987
P67809,O15105,0.2609127724559987
O15105,P36897,0.305725116872361
P36897,O15105,0.305725116872361
O15105,Q9UPN9,0.2963850906182176
Q9UPN9,O15105,0.2963850906182176
O15105,P28482,0.2963850906182176
P28482,O15105,0.2963850906182176
O15105,P01137,0.305725116872361
P01137,O15105,0.305725116872361
O15105,P09874,0.2963850906182176
P09874,O15105,0.2963850906182176
O15105,P18084,0.305725116872361
P18084,O15105,0.305725116872361
O15105,P49336,0.2609127724559987
P49336,O15105,0.2609127724559987
O15105,Q9NS15,0.305725116872361
Q9NS15,O15105,0.305725116872361
O15105,Q9UN42,0.2963850906182176
Q9UN42,O15105,0.2963850906182176
O15105,P12757,0.2963850906182176
P12757,O15105,0.2963850906182176
O15105,Q15329,0.2609127724559987
Q15329,O15105,0.2609127724559987
O15105,P05556,0.305725116872361
P05556,O15105,0.305725116872361
O15105,P18564,0.305725116872361
P18564,O15105,0.305725116872361
O15105,P08047,0.2609127724559987
P08047,O15105,0.2609127724559987
O15105,Q16254,0.2609127724559987
Q16254,O15105,0.2609127724559987
O15105,P05121,0.2609127724559987
P05121,O15105,0.2609127724559987
O15105,Q13145,0.305725116872361
Q13145,O15105,0.305725116872361
O15105,P61077,0.2963850906182176
P61077,O15105,0.2963850906182176
O15105,Q9Y624,0.244207078953146
Q9Y624,O15105,0.244207078953146
O15105,P62987,0.305725116872361
P62987,O15105,0.305725116872361
O15105,P12755,0.2963850906182176
P12755,O15105,0.2963850906182176
O15105,Q8TEW0,0.244207078953146
Q8TEW0,O15105,0.244207078953146
O15105,Q15843,0.305725116872361
Q15843,O15105,0.305725116872361
O15105,Q14767,0.305725116872361
Q14767,O15105,0.305725116872361
O15105,O60563,0.2609127724559987
O60563,O15105,0.2609127724559987
O15105,Q96PU5,0.305725116872361
Q96PU5,O15105,0.305725116872361
O15105,P26012,0.305725116872361
P26012,O15105,0.305725116872361
O15105,P62979,0.305725116872361
P62979,O15105,0.305725116872361
O15105,Q15796,0.305725116872361
Q15796,O15105,0.305725116872361
O15105,Q9Y3F4,0.305725116872361
Q9Y3F4,O15105,0.305725116872361
O15105,O75807,0.305725116872361
O75807,O15105,0.305725116872361
O15105,P53708,0.305725116872361
P53708,O15105,0.305725116872361
O15105,P0CG47,0.305725116872361
P0CG47,O15105,0.305725116872361
O15105,P61081,0.305725116872361
P61081,O15105,0.305725116872361
O15105,Q05513,0.244207078953146
Q05513,O15105,0.244207078953146
O15105,Q9GZV5,0.2963850906182176
Q9GZV5,O15105,0.2963850906182176
O15105,P42772,0.2609127724559987
P42772,O15105,0.2609127724559987
O15105,O75376,0.2963850906182176
O75376,O15105,0.2963850906182176
O15105,Q93008,0.2963850906182176
Q93008,O15105,0.2963850906182176
O15105,P01106,0.2609127724559987
P01106,O15105,0.2609127724559987
O15105,P37173,0.305725116872361
P37173,O15105,0.305725116872361
O15105,P10600,0.305725116872361
P10600,O15105,0.305725116872361
O15105,P05106,0.305725116872361
P05106,O15105,0.305725116872361
O15105,Q9NYA4,0.305725116872361
Q9NYA4,O15105,0.305725116872361
O15105,Q14186,0.2609127724559987
Q14186,O15105,0.2609127724559987
O15105,Q6ZNA4,0.2963850906182176
Q6ZNA4,O15105,0.2963850906182176
O15105,P35813,0.2963850906182176
P35813,O15105,0.2963850906182176
O15105,Q14188,0.2609127724559987
Q14188,O15105,0.2609127724559987
O15105,Q9UNE7,0.305725116872361
Q9UNE7,O15105,0.305725116872361
O15105,Q13547,0.2963850906182176
Q13547,O15105,0.2963850906182176
O15105,P17275,0.2609127724559987
P17275,O15105,0.2609127724559987
O15105,P50750,0.2609127724559987
P50750,O15105,0.2609127724559987
O15105,P28749,0.2609127724559987
P28749,O15105,0.2609127724559987
O15105,Q13485,0.2963850906182176
Q13485,O15105,0.2963850906182176
O15105,Q09472,0.2609127724559987
Q09472,O15105,0.2609127724559987
Q14188,Q15583,0.2609127724559987
Q15583,Q14188,0.2609127724559987
Q14188,Q9Y5K5,0.1051600884334792
Q9Y5K5,Q14188,0.1051600884334792
Q14188,Q9HCE7,0.1051600884334792
Q9HCE7,Q14188,0.1051600884334792
Q14188,Q9Y618,0.2609127724559987
Q9Y618,Q14188,0.2609127724559987
Q14188,Q9HAU4,0.2609127724559987
Q9HAU4,Q14188,0.2609127724559987
Q14188,Q8N2S1,0.1051600884334792
Q8N2S1,Q14188,0.1051600884334792
Q14188,Q9NPB6,0
Q9NPB6,Q14188,0
Q14188,Q969W9,0.1051600884334792
Q969W9,Q14188,0.1051600884334792
Q14188,Q6ZSZ5,0
Q6ZSZ5,Q14188,0
Q14188,Q9Y4E8,0.1051600884334792
Q9Y4E8,Q14188,0.1051600884334792
Q14188,Q14766,0.1051600884334792
Q14766,Q14188,0.1051600884334792
Q14188,Q9P2M7,0
Q9P2M7,Q14188,0
Q14188,Q9GZN2,0.2609127724559987
Q9GZN2,Q14188,0.2609127724559987
Q14188,Q9UPN9,0.2609127724559987
Q9UPN9,Q14188,0.2609127724559987
Q14188,Q9NS15,0.1051600884334792
Q9NS15,Q14188,0.1051600884334792
Q14188,Q9UN42,0.2609127724559987
Q9UN42,Q14188,0.2609127724559987
Q14188,Q15329,0
Q15329,Q14188,0
Q14188,Q16254,0
Q16254,Q14188,0
Q14188,Q9Y624,0
Q9Y624,Q14188,0
Q14188,Q8TEW0,0
Q8TEW0,Q14188,0
Q14188,Q15843,0.1051600884334792
Q15843,Q14188,0.1051600884334792
Q14188,Q14767,0.1051600884334792
Q14767,Q14188,0.1051600884334792
Q14188,Q96PU5,0.2609127724559987
Q96PU5,Q14188,0.2609127724559987
Q14188,Q15796,0.2609127724559987
Q15796,Q14188,0.2609127724559987
Q14188,Q9Y3F4,0.1051600884334792
Q9Y3F4,Q14188,0.1051600884334792
Q14188,Q9GZV5,0.2609127724559987
Q9GZV5,Q14188,0.2609127724559987
Q14188,Q93008,0.2609127724559987
Q93008,Q14188,0.2609127724559987
Q14188,Q9NYA4,0.1051600884334792
Q9NYA4,Q14188,0.1051600884334792
Q14188,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q14188,0.2609127724559987
Q14188,Q9UNE7,0.1051600884334792
Q9UNE7,Q14188,0.1051600884334792
Q9UNE7,Q9Y5K5,0.305725116872361
Q9Y5K5,Q9UNE7,0.305725116872361
Q9UNE7,Q9Y618,0.2963850906182176
Q9Y618,Q9UNE7,0.2963850906182176
Q9UNE7,Q9Y4E8,0.305725116872361
Q9Y4E8,Q9UNE7,0.305725116872361
Q9UNE7,Q9UPN9,0.2963850906182176
Q9UPN9,Q9UNE7,0.2963850906182176
Q9UNE7,Q9Y624,0.244207078953146
Q9Y624,Q9UNE7,0.244207078953146
Q9UNE7,Q9Y3F4,0.305725116872361
Q9Y3F4,Q9UNE7,0.305725116872361
Q13547,Q15583,0.2609127724559987
Q15583,Q13547,0.2609127724559987
Q13547,Q9Y5K5,0.2963850906182176
Q9Y5K5,Q13547,0.2963850906182176
Q13547,Q9HCE7,0.2963850906182176
Q9HCE7,Q13547,0.2963850906182176
Q13547,Q9Y618,0.2609127724559987
Q9Y618,Q13547,0.2609127724559987
Q13547,Q9HAU4,0.2963850906182176
Q9HAU4,Q13547,0.2963850906182176
Q13547,Q8N2S1,0.1051600884334792
Q8N2S1,Q13547,0.1051600884334792
Q13547,Q9NPB6,0
Q9NPB6,Q13547,0
Q13547,Q969W9,0.2963850906182176
Q969W9,Q13547,0.2963850906182176
Q13547,Q6ZSZ5,0
Q6ZSZ5,Q13547,0
Q13547,Q9Y4E8,0.2963850906182176
Q9Y4E8,Q13547,0.2963850906182176
Q13547,Q14766,0.1051600884334792
Q14766,Q13547,0.1051600884334792
Q13547,Q13573,0.2609127724559987
Q13573,Q13547,0.2609127724559987
Q13547,Q9P2M7,0
Q9P2M7,Q13547,0
Q13547,Q9GZN2,0.2609127724559987
Q9GZN2,Q13547,0.2609127724559987
Q13547,Q9UPN9,0.2609127724559987
Q9UPN9,Q13547,0.2609127724559987
Q13547,Q9NS15,0.1051600884334792
Q9NS15,Q13547,0.1051600884334792
Q13547,Q9UN42,0.2609127724559987
Q9UN42,Q13547,0.2609127724559987
Q13547,Q15329,0.2609127724559987
Q15329,Q13547,0.2609127724559987
Q13547,Q16254,0.2609127724559987
Q16254,Q13547,0.2609127724559987
Q13547,Q9Y624,0
Q9Y624,Q13547,0
Q13547,Q8TEW0,0
Q8TEW0,Q13547,0
Q13547,Q15843,0.1051600884334792
Q15843,Q13547,0.1051600884334792
Q13547,Q14767,0.1051600884334792
Q14767,Q13547,0.1051600884334792
Q13547,Q96PU5,0.2963850906182176
Q96PU5,Q13547,0.2963850906182176
Q13547,Q15796,0.2963850906182176
Q15796,Q13547,0.2963850906182176
Q13547,Q9Y3F4,0.2963850906182176
Q9Y3F4,Q13547,0.2963850906182176
Q13547,Q9GZV5,0.2609127724559987
Q9GZV5,Q13547,0.2609127724559987
Q13547,Q93008,0.2609127724559987
Q93008,Q13547,0.2609127724559987
Q13547,Q9NYA4,0.2963850906182176
Q9NYA4,Q13547,0.2963850906182176
Q13547,Q14186,0.2609127724559987
Q14186,Q13547,0.2609127724559987
Q13547,Q6ZNA4,0.2609127724559987
Q6ZNA4,Q13547,0.2609127724559987
Q13547,Q14188,0.2609127724559987
Q14188,Q13547,0.2609127724559987
Q13547,Q9UNE7,0.2963850906182176
Q9UNE7,Q13547,0.2963850906182176
P17275,Q15583,0.2609127724559987
Q15583,P17275,0.2609127724559987
P17275,Q9Y5K5,0.1051600884334792
Q9Y5K5,P17275,0.1051600884334792
P17275,Q9HCE7,0.1051600884334792
Q9HCE7,P17275,0.1051600884334792
P17275,P84022,0.2609127724559987
P84022,P17275,0.2609127724559987
P17275,Q9Y618,0.2609127724559987
Q9Y618,P17275,0.2609127724559987
P17275,Q03167,0.1051600884334792
Q03167,P17275,0.1051600884334792
P17275,Q9HAU4,0.2609127724559987
Q9HAU4,P17275,0.2609127724559987
P17275,P62942,0.1051600884334792
P62942,P17275,0.1051600884334792
P17275,Q8N2S1,0.1051600884334792
Q8N2S1,P17275,0.1051600884334792
P17275,Q9NPB6,0
Q9NPB6,P17275,0
P17275,Q969W9,0.1051600884334792
Q969W9,P17275,0.1051600884334792
P17275,Q6ZSZ5,0
Q6ZSZ5,P17275,0
P17275,Q9Y4E8,0.1051600884334792
Q9Y4E8,P17275,0.1051600884334792
P17275,P27361,0.2609127724559987
P27361,P17275,0.2609127724559987
P17275,P62140,0.1051600884334792
P62140,P17275,0.1051600884334792
P17275,Q14766,0.1051600884334792
Q14766,P17275,0.1051600884334792
P17275,Q13573,0.2609127724559987
Q13573,P17275,0.2609127724559987
P17275,P51668,0.2609127724559987
P51668,P17275,0.2609127724559987
P17275,P61812,0.1051600884334792
P61812,P17275,0.1051600884334792
P17275,P22681,0.1051600884334792
P22681,P17275,0.1051600884334792
P17275,P36873,0.1051600884334792
P36873,P17275,0.1051600884334792
P17275,P62136,0.1051600884334792
P62136,P17275,0.1051600884334792
P17275,Q9P2M7,0
Q9P2M7,P17275,0
P17275,P61586,0
P61586,P17275,0
P17275,Q9GZN2,0.2609127724559987
Q9GZN2,P17275,0.2609127724559987
P17275,P24863,0
P24863,P17275,0
P17275,P67809,0
P67809,P17275,0
P17275,P36897,0.1051600884334792
P36897,P17275,0.1051600884334792
P17275,Q9UPN9,0.2609127724559987
Q9UPN9,P17275,0.2609127724559987
P17275,P28482,0.2609127724559987
P28482,P17275,0.2609127724559987
P17275,P18084,0.1051600884334792
P18084,P17275,0.1051600884334792
P17275,P49336,0
P49336,P17275,0
P17275,Q9NS15,0.1051600884334792
Q9NS15,P17275,0.1051600884334792
P17275,Q9UN42,0.2609127724559987
Q9UN42,P17275,0.2609127724559987
P17275,Q15329,0
Q15329,P17275,0
P17275,P18564,0.1051600884334792
P18564,P17275,0.1051600884334792
P17275,Q16254,0
Q16254,P17275,0
P17275,Q13145,0.1051600884334792
Q13145,P17275,0.1051600884334792
P17275,P61077,0.2609127724559987
P61077,P17275,0.2609127724559987
P17275,Q9Y624,0
Q9Y624,P17275,0
P17275,P62987,0.2609127724559987
P62987,P17275,0.2609127724559987
P17275,Q8TEW0,0
Q8TEW0,P17275,0
P17275,Q15843,0.1051600884334792
Q15843,P17275,0.1051600884334792
P17275,Q14767,0.1051600884334792
Q14767,P17275,0.1051600884334792
P17275,Q96PU5,0.2609127724559987
Q96PU5,P17275,0.2609127724559987
P17275,P26012,0.1051600884334792
P26012,P17275,0.1051600884334792
P17275,P62979,0.2609127724559987
P62979,P17275,0.2609127724559987
P17275,Q15796,0.2609127724559987
Q15796,P17275,0.2609127724559987
P17275,Q9Y3F4,0.1051600884334792
Q9Y3F4,P17275,0.1051600884334792
P17275,P53708,0.1051600884334792
